,PITCHER,NAME,YEAR,Unnamed: 0,W,L,SV,IP,R,ER,PA,AB,H,HR,TB,BB,UBB,IBB,HBP,SO,PLAYERID,BASEBALLREFERENCECODE,WARP,TEAM
173,540,Pedro Astacio,1990,315,83,73,0,1376.6670000000001,717,661,5872,5268.0,1400,164,2209.0,441,408,33,61.0,1029,540,astacpe01,29.74447,LAD
174,540,Pedro Astacio,2000,316,46,51,0,820.0007,496,479,3600,3202.0,892,127,1499.0,285,264,21,50.0,635,540,astacpe01,10.469576599999998,COL
175,544,Armando Benitez,1990,318,15,19,59,291.6666,108,102,1227,1029.0,189,31,320.0,170,157,13,11.0,411,544,benitar01,6.884527000000001,BAL
176,544,Armando Benitez,2000,319,25,28,230,487.3331,188,169,2026,1759.0,356,64,623.0,233,214,19,5.0,535,544,benitar01,9.9113237,NYM
177,576,Steve Reed,1990,329,33,23,16,527.3334,237,212,2197,1957.0,473,71,784.0,173,151,22,30.0,403,576,reedst01,3.214868,COL
178,576,Steve Reed,2000,330,16,21,2,343.3333,147,139,1465,1298.0,338,36,510.0,112,88,24,31.0,227,576,reedst01,2.424448,CLE
179,581,Jae Weong Seo,2000,332,28,40,0,606.3333,341,310,2639,2383.0,691,86,1146.0,184,161,23,17.0,340,581,seoja01,0.16193459999999948,NYM
180,584,Scott Strickland,2000,334,12,20,20,222.0,92,80,950,829.0,186,22,299.0,100,83,17,8.0,220,584,stricsc02,4.6915748,MON
181,585,John Thomson,1990,336,16,30,0,389.9997,242,229,1706,1529.0,452,47,696.0,136,135,1,8.0,246,585,thomsjo01,-0.08829499999999957,COL
182,585,John Thomson,2000,337,47,55,0,880.3324,492,432,3764,3438.0,946,107,1505.0,233,208,25,20.0,554,585,thomsjo01,9.4666011,ATL
183,586,Steve Trachsel,1990,338,60,69,0,1146.3337,603,554,4923,4398.0,1159,169,1933.0,412,382,30,27.0,829,586,trachst01,20.520329999999998,CHC
184,586,Steve Trachsel,2000,339,83,90,0,1354.6687,724,665,5876,5216.0,1428,179,2330.0,531,498,33,25.0,762,586,trachst01,1.8857470000000016,NYM
185,589,Tyler Walker,2000,340,22,18,34,264.3333,132,127,1143,1008.0,265,32,427.0,102,89,13,8.0,213,589,walkety01,4.0321058,SFG
186,591,David Weathers,1990,342,31,36,2,606.3333,395,362,2777,2417.0,725,57,1059.0,279,252,27,24.0,421,591,weathda01,3.7038067999999997,FLA
187,591,David Weathers,2000,343,42,52,73,770.0001,316,288,3294,2858.0,707,76,1102.0,325,274,51,33.0,555,591,weathda01,5.379338420999999,CIN
188,606,Clay Condrey,2000,346,18,12,4,250.3334,123,114,1101,986.0,281,25,421.0,87,66,21,13.0,143,606,condrcl01,0.3678506000000001,PHI
189,611,Adam Eaton,2000,348,71,68,0,1178.6673,688,647,5167,4590.0,1253,167,2080.0,448,415,33,52.0,855,611,eatonad01,9.889728,SDP
190,613,Jeremy Fikac,2000,349,7,10,0,136.3333,80,68,600,520.0,129,24,238.0,63,49,14,7.0,116,613,fikacje01,1.39725,SDP
191,620,Trevor Hoffman,1990,351,36,28,228,508.9999,167,152,2041,1847.0,365,46,602.0,164,129,35,4.0,580,620,hoffmtr01,14.98079,SDP
192,620,Trevor Hoffman,2000,352,23,40,363,532.9999,180,164,2142,1979.0,432,46,679.0,124,104,20,5.0,523,620,hoffmtr01,14.296657999999999,SDP
193,623,Kevin Jarvis,1990,355,12,19,1,298.9997,244,220,1389,1246.0,392,57,652.0,115,108,7,7.0,165,623,jarvike01,0.443431,CIN
194,623,Kevin Jarvis,2000,356,22,30,0,481.6663,324,303,2103,1908.0,545,92,991.0,147,131,16,16.0,288,623,jarvike01,1.19424398,SDP
195,625,Bobby J. Jones,1990,357,63,50,0,1061.0,538,471,4478,4061.0,1084,112,1677.0,304,275,29,28.0,629,625,jonesbo03,18.225981,NYM
196,625,Bobby J. Jones,2000,358,26,33,0,457.667,295,264,2030,1876.0,555,82,946.0,108,98,10,10.0,258,625,jonesbo03,4.049658999999999,SDP
197,632,Brian Lawrence,2000,361,50,63,0,963.001,485,448,4123,3741.0,1023,101,1565.0,268,234,34,46.0,597,632,lawrebr02,16.946084000000006,SDP
198,638,Jake Peavy,2000,362,95,68,0,1362.6666999999998,525,494,5626,5070.0,1169,136,1881.0,441,410,31,45.0,1366,638,peavyja01,43.07008,SDP
199,638,Jake Peavy,2010,363,57,58,0,1014.335,486,466,4212,3442.0,965,123,1435.0,267,256,11,33.0,841,638,peavyja01,14.38764,CHW
200,644,Brian Tollberg,2000,367,15,16,0,307.333,174,153,1342,1220.0,356,40,567.0,83,74,9,8.0,182,644,tollbbr01,5.524709,SDP
201,645,Brett Tomko,1990,368,29,26,0,508.667,264,246,2150,1921.0,479,67,823.0,171,154,17,15.0,389,645,tomkobr01,11.30634,CIN
202,645,Brett Tomko,2000,369,71,76,2,1289.6663999999996,738,684,5600,5083.0,1404,184,2354.0,401,367,34,22.0,806,645,tomkobr01,14.846745,SDP
203,651,Terry Adams,1990,373,19,26,37,330.6667,166,148,1457,1263.0,329,25,473.0,168,150,18,3.0,287,651,adamste01,5.070307,CHC
204,651,Terry Adams,2000,374,32,36,5,538.6666,282,255,2344,2083.0,561,38,785.0,212,197,15,14.0,404,651,adamste01,9.23605,PHI
205,653,Ricky Bottalico,1990,375,15,25,95,349.0,156,149,1509,1296.0,305,35,487.0,182,167,15,12.0,346,653,bottari01,3.63757683,PHI
206,653,Ricky Bottalico,2000,376,18,17,21,279.6667,142,130,1221,1044.0,256,36,431.0,134,119,15,15.0,229,653,bottari01,2.0061088,PHI
207,658,David Coggin,2000,377,10,12,0,199.0,108,100,880,756.0,199,13,289.0,102,93,9,10.0,143,658,coggida01,1.591437,PHI
208,660,Brandon Duckworth,2000,380,23,34,1,511.0,326,300,2294,1990.0,552,63,905.0,228,205,23,34.0,376,660,duckwbr01,4.676599,KCR
209,675,Jose Mesa,1990,384,53,66,137,984.6677,508,470,4298,3795.0,1036,86,1471.0,398,366,32,32.0,627,675,mesajo01,-1.061385,CLE
210,675,Jose Mesa,2000,385,26,40,184,532.6667,280,259,2363,2049.0,555,58,849.0,238,213,25,23.0,394,675,mesajo01,0.9537809,PHI
211,677,Brett Myers,2000,386,73,63,21,1183.6663999999996,611,579,5085,4558.0,1193,178,2031.0,413,387,26,46.0,986,677,myersbr01,21.6371898,PHI
212,677,Brett Myers,2010,387,24,33,19,526.3337,253,228,2222,2039.0,532,69,860.0,143,133,10,10.0,393,677,myersbr01,6.8105910000000005,HOU
213,679,Vicente Padilla,2000,389,98,84,2,1414.9993,742,677,6146,5452.0,1460,159,2293.0,504,466,38,99.0,977,679,padilvi01,10.086428,PHI
214,679,Vicente Padilla,2010,390,10,6,4,153.6667,76,72,643,579.0,145,21,242.0,44,37,7,10.0,144,679,padilvi01,-0.02940279999999995,LAD
215,682,Robert Person,1990,392,23,23,8,416.333,252,233,1843,1589.0,400,69,715.0,204,196,8,15.0,355,682,persoro01,2.351995,TOR
216,682,Robert Person,2000,393,28,19,1,480.9994,244,230,2053,1766.0,413,60,727.0,234,230,4,20.0,418,682,persoro01,7.73049546,PHI
217,687,Joe Roa,2000,398,7,10,0,192.6666,107,102,848,779.0,231,30,381.0,47,45,2,8.0,120,687,roajo01,1.775952,PHI
218,689,Jose Santiago,2000,400,14,18,2,245.0,128,124,1078,973.0,279,21,403.0,79,70,9,10.0,135,689,santijo03,1.5852129,KCR
219,691,Carlos Silva,2000,401,60,64,2,1128.6656,632,592,4839,4520.0,1376,142,2116.0,214,191,23,38.0,474,691,silvaca01,3.1588447,MIN
220,691,Carlos Silva,2010,402,10,6,0,113.0,55,53,480,439.0,120,11,183.0,24,22,2,7.0,80,691,silvaca01,1.34428,CHC
221,694,Mike Timlin,1990,404,32,36,99,561.3331,247,220,2374,2107.0,526,45,739.0,211,173,38,18.0,450,694,timlimi01,9.865262,TOR
222,694,Mike Timlin,2000,405,43,37,42,643.0,286,266,2708,2461.0,642,73,1010.0,166,132,34,29.0,422,694,timlimi01,6.951733,BOS
223,697,Turk Wendell,1990,406,21,19,30,415.3333,192,179,1816,1568.0,385,42,610.0,209,176,33,11.0,348,697,wendetu01,3.6372833,CHC
224,697,Turk Wendell,2000,407,15,14,3,230.3334,109,103,996,838.0,198,31,342.0,115,93,22,17.0,167,697,wendetu01,1.300691,NYM
225,702,Bronson Arroyo,2000,413,86,83,1,1460.0003,773,687,6266,5643.0,1498,181,2442.0,450,406,44,76.0,997,702,arroybr01,14.002158000000005,CIN
226,702,Bronson Arroyo,2010,414,62,54,0,975.6669999999999,487,471,4072,3774.0,1009,166,1732.0,211,195,16,29.0,574,702,arroybr01,1.1940451000000003,CIN
227,705,Kris Benson,1990,417,11,14,0,196.667,105,89,840,738.0,184,16,271.0,83,78,5,6.0,139,705,bensokr01,3.52532,PIT
228,705,Kris Benson,2000,418,58,60,0,1032.9993,567,514,4473,4009.0,1090,134,1746.0,352,320,32,38.0,659,705,bensokr01,7.995632400000001,PIT
229,706,Brian Boehringer,1990,420,16,16,0,282.6666,147,140,1270,1080.0,281,35,449.0,155,138,17,7.0,231,706,boehrbr01,1.2240300000000002,NYY
230,706,Brian Boehringer,2000,421,10,16,3,252.0,133,119,1105,950.0,241,29,384.0,119,102,17,11.0,201,706,boehrbr01,0.7730756999999999,PIT
231,716,Josh Fogg,2000,422,62,69,0,1158.9993,702,648,5081,4547.0,1293,165,2157.0,397,343,54,58.0,627,716,foggjo01,-2.065796,PIT
232,725,Mike Lincoln,2000,424,13,20,5,280.3332,161,149,1222,1072.0,293,43,485.0,113,102,11,15.0,197,725,lincomi01,2.289081,PIT
233,727,Josias Manzanillo,2000,427,8,9,3,194.3334,110,100,846,732.0,189,28,323.0,82,73,9,9.0,162,727,manzajo01,2.2991970000000004,PIT
234,728,Tony  McKnight,2000,428,7,7,0,122.3333,71,63,552,503.0,144,23,240.0,33,29,4,7.0,69,728,mcknito01,0.24633,HOU
235,729,Brian Meadows,1990,429,22,28,0,352.666,223,212,1567,1414.0,436,51,686.0,103,95,8,8.0,160,729,meadobr01,1.410873,FLA
236,729,Brian Meadows,2000,430,25,34,10,608.0006999999998,359,327,2641,2423.0,710,88,1148.0,156,120,36,11.0,294,729,meadobr01,1.4876950000000004,PIT
237,737,Al Reyes,1990,434,12,7,2,191.3334,92,90,836,705.0,164,26,288.0,101,95,6,14.0,184,737,reyesal01,1.1470102999999998,MIL
238,737,Al Reyes,2000,435,11,9,30,237.3335,98,92,981,858.0,176,27,302.0,94,86,8,11.0,238,737,reyesal01,3.924343,LAD
239,740,Duaner Sanchez,2000,436,19,11,8,298.6666,145,136,1300,1128.0,292,33,455.0,126,108,18,19.0,214,740,sanchdu01,3.8702357,LAD
240,743,Salomon Torres,1990,439,11,25,0,283.6666,193,180,1297,1104.0,308,38,493.0,148,138,10,16.0,159,743,torresa01,-0.6196997000000001,SEA
241,743,Salomon Torres,2000,440,33,33,57,563.6667,253,226,2399,2115.0,549,53,808.0,201,168,33,35.0,381,743,torresa01,6.9347400000000015,PIT
242,746,Ryan Vogelsong,2000,443,10,22,0,315.0,217,205,1453,1237.0,347,36,546.0,154,140,14,29.0,216,746,vogelry01,-1.0215334,PIT
243,746,Ryan Vogelsong,2010,444,51,53,0,875.0013,424,387,3751,2810.0,857,93,1141.0,317,296,21,35.0,684,746,vogelry01,4.610453100000001,SFG
244,747,Kip Wells,2000,446,63,98,2,1265.3322,733,665,5648,4880.0,1316,143,2064.0,600,548,52,66.0,915,747,wellski01,9.006365999999998,PIT
245,748,Mike Williams,1990,448,20,33,24,508.0,286,262,2206,1955.0,528,61,847.0,206,181,25,11.0,372,748,willimi03,7.949643000000003,PHI
246,748,Mike Williams,2000,449,12,21,120,260.3333,130,118,1149,981.0,236,28,380.0,137,122,15,9.0,212,748,willimi03,0.6075680000000001,PIT
247,754,Jose Acevedo,2000,451,18,25,1,368.3337,246,235,1628,1472.0,420,71,747.0,113,99,14,12.0,253,754,acevejo01,1.2039736,CIN
248,766,Ryan Dempster,1990,455,8,13,0,201.6667,124,120,938,772.0,218,27,346.0,131,128,3,15.0,161,766,dempsry01,0.07410000000000005,FLA
249,766,Ryan Dempster,2000,456,79,77,87,1423.3334000000002,737,682,6204,5406.0,1395,147,2190.0,641,604,37,53.0,1205,766,dempsry01,18.43157,CHC
250,766,Ryan Dempster,2010,457,45,43,0,761.9989999999998,389,352,3270,2908.0,734,93,1202.0,299,292,7,23.0,709,766,dempsry01,7.4046020000000015,CHC
251,767,Elmer Dessens,2000,459,46,54,5,1024.3334,541,497,4411,4009.0,1127,129,1761.0,303,266,37,20.0,619,767,desseel01,9.586129,CIN
252,774,Danny Graves,1990,465,12,8,35,248.0,113,99,1057,925.0,236,20,351.0,107,98,9,4.0,146,774,graveda01,2.505653000000001,CIN
253,774,Danny Graves,2000,466,31,36,147,560.3332,303,265,2430,2204.0,621,76,1009.0,164,125,39,22.0,283,774,graveda01,-0.9252349999999996,CIN
254,779,Joey Hamilton,1990,467,62,52,0,1032.667,515,469,4434,3933.0,1030,93,1538.0,382,359,23,49.0,695,779,hamiljo02,17.002784000000002,SDP
255,779,Joey Hamilton,2000,468,12,21,1,307.9997,206,193,1379,1231.0,378,37,596.0,111,108,3,12.0,199,779,hamiljo02,-0.4677474999999999,CIN
256,780,Jimmy Haynes,1990,469,26,34,1,522.6663,364,334,2385,2058.0,594,69,946.0,278,268,10,11.0,379,780,hayneji01,-1.0776546999999999,OAK
257,780,Jimmy Haynes,2000,470,37,55,0,678.0002999999998,414,383,3032,2627.0,764,79,1156.0,323,292,31,19.0,383,780,hayneji01,-1.1274071999999995,CIN
258,782,Luke Hudson,2000,471,17,18,0,243.0,150,138,1065,909.0,235,26,382.0,123,119,4,17.0,162,782,hudsolu01,-1.8000135000000004,CIN
259,791,Brian Moehler,1990,472,35,42,0,603.3323,326,302,2592,2364.0,658,75,1037.0,184,176,8,14.0,328,791,moehlbr01,1.741799,DET
260,791,Brian Moehler,2000,473,48,61,1,907.3334,539,504,4003,3668.0,1110,119,1761.0,244,216,28,21.0,503,791,moehlbr01,4.9254665000000015,HOU
261,797,Chris Reitsma,2000,476,32,46,37,608.9997,354,318,2657,2425.0,696,76,1094.0,164,137,27,16.0,359,797,reitsch01,4.1972761,ATL
262,798,John Riedling,2000,477,17,13,3,302.0001000000001,170,148,1352,1164.0,303,24,457.0,148,135,13,14.0,198,798,riedljo01,-0.1966880000000001,CIN
263,799,Jose Rijo,1980,478,39,44,3,675.0003,335,290,2928,2537.0,630,58,953.0,321,300,21,13.0,601,799,rijojo01,14.108797000000001,OAK
264,799,Jose Rijo,1990,479,72,43,0,1110.999,383,338,4519,4126.0,972,74,1419.0,313,303,10,14.0,955,799,rijojo01,35.16653,CIN
265,804,Scott Sullivan,1990,481,15,12,5,324.66700000000003,143,136,1364,1195.0,276,36,450.0,120,104,16,25.0,265,804,sullisc01,5.5046856,CIN
266,804,Scott Sullivan,2000,482,25,16,4,412.666,210,190,1782,1559.0,395,53,654.0,161,120,41,35.0,357,804,sullisc01,3.061367,CIN
267,808,Scott Williamson,1990,485,12,7,19,93.3333,29,25,366,315.0,54,8,92.0,43,37,6,1.0,107,808,willisc01,2.74215,CIN
268,808,Scott Williamson,2000,486,16,21,36,345.9999,151,139,1498,1259.0,272,27,422.0,201,181,20,13.0,403,808,willisc01,8.845396699999998,CIN
269,819,Shawn Chacon,2000,487,45,61,36,922.0,544,511,4130,3504.0,916,137,1595.0,475,428,47,66.0,619,819,chacosh01,-11.205606,COL
270,821,Aaron Cook,2000,488,63,50,0,1087.6667,564,523,4697,4276.0,1245,91,1811.0,319,284,35,38.0,448,821,cookaa01,0.201989,COL
271,821,Aaron Cook,2010,489,13,29,0,318.6670000000001,212,196,1424,1282.0,391,35,587.0,110,100,10,10.0,130,821,cookaa01,-5.27022,COL
272,835,Jason Jennings,2000,495,62,74,1,1128.3326,661,621,5032,4404.0,1253,137,1981.0,505,464,41,34.0,749,835,jennija01,-2.9283269999999995,COL
273,836,Jose Jimenez,1990,496,8,14,0,184.3333,122,113,821,713.0,195,16,282.0,79,77,2,11.0,125,836,jimenjo01,3.81852,STL
274,836,Jose Jimenez,2000,497,16,30,110,337.0003,187,172,1486,1341.0,377,30,555.0,107,86,21,16.0,194,836,jimenjo01,-0.8796740000000001,COL
275,837,Todd Jones,1990,498,28,24,128,466.6666,202,184,2010,1726.0,412,37,607.0,231,195,36,17.0,419,837,jonesto02,7.72347,HOU
276,837,Todd Jones,2000,499,30,39,191,605.3332,316,289,2640,2357.0,660,56,963.0,212,186,26,21.0,449,837,jonesto02,6.10623,DET
277,854,Justin Speier,2000,506,35,30,17,625.6666,286,270,2657,2357.0,557,93,966.0,205,170,35,45.0,549,854,speieju01,5.30504475,COL
278,855,Denny Stark,2000,508,15,14,0,258.6664,193,164,1192,1030.0,293,53,517.0,129,120,9,8.0,123,855,starkde01,-6.568492,COL
279,866,Kevin Appier,1990,512,120,90,0,1867.667,782,721,7796,7008.0,1692,140,2513.0,645,615,30,40.0,1494,866,appieke01,38.1927237,KCR
280,866,Kevin Appier,2000,513,48,43,0,706.0,364,335,3056,2706.0,699,89,1141.0,276,256,20,39.0,490,866,appieke01,7.0678906,ANA
281,873,Brendan Donnelly,2000,516,29,9,6,354.6667,132,119,1490,1318.0,300,29,448.0,129,118,11,18.0,343,873,donnebr01,7.5313229999999995,ANA
282,886,John Lackey,2000,518,102,71,0,1500.9990000000007,702,636,6371,5785.0,1519,151,2310.0,441,422,19,73.0,1201,886,lackejo01,31.760150000000007,LAA
283,886,John Lackey,2010,519,86,76,0,1339.333,645,601,5657,4326.0,1343,168,1853.0,374,361,13,60.0,1093,886,lackejo01,15.279338,BOS
284,887,Al Levine,2000,521,21,28,10,386.6667,181,160,1692,1481.0,396,46,620.0,168,153,15,10.0,188,887,levinal01,-3.2648523000000003,ANA
285,899,Ramon Ortiz,2000,524,82,77,0,1311.3329999999999,767,705,5726,5143.0,1418,210,2390.0,437,411,26,66.0,797,899,ortizra02,1.1916349999999998,ANA
286,901,Troy Percival,1990,526,14,22,139,323.6667,114,106,1316,1148.0,198,34,347.0,138,126,12,13.0,411,901,percitr01,8.42937,ANA
287,901,Troy Percival,2000,527,21,21,219,385.0,157,144,1599,1402.0,281,51,489.0,168,155,13,14.0,370,901,percitr01,5.3341933,ANA
288,908,Aaron Sele,1990,533,75,53,0,1039.6663,580,514,4651,4101.0,1143,95,1703.0,423,404,19,67.0,831,908,seleaa01,11.24804,BOS
289,908,Aaron Sele,2000,534,73,59,0,1113.3337,628,588,4883,4379.0,1270,130,1960.0,375,355,20,45.0,576,908,seleaa01,4.346132,ANA
290,909,Scot Shields,2000,535,46,41,21,650.9994,254,219,2698,2408.0,544,49,797.0,244,224,20,19.0,592,909,shielsc01,16.532287,LAA
291,913,Ben Weber,2000,540,19,8,7,283.9999,133,119,1229,1102.0,305,19,436.0,105,85,20,9.0,162,913,weberbe01,2.477555,ANA
292,920,Chad Bradford,2000,544,34,27,10,481.3333,190,168,2031,1841.0,491,27,642.0,125,86,39,29.0,302,920,bradfch01,8.419441,OAK
293,932,Aaron Harang,2000,545,75,80,0,1339.9996,669,632,5716,5195.0,1407,181,2323.0,369,337,32,39.0,1123,932,haranaa01,23.206907,CIN
294,932,Aaron Harang,2010,546,53,63,0,982.0,508,467,4259,3144.0,1038,117,1336.0,343,321,22,24.0,719,932,haranaa01,1.860619,ATL
295,937,Erik Hiljus,2000,548,8,3,0,115.3334,68,61,512,464.0,127,19,213.0,43,41,2,0.0,98,937,hiljuer01,1.11006106,OAK
296,938,Tim Hudson,1990,549,11,2,0,136.333,56,49,580,511.0,121,8,173.0,62,60,2,4.0,132,938,hudsoti01,4.35957,OAK
297,938,Tim Hudson,2000,550,137,76,0,1923.3323000000007,818,749,8024,7268.0,1837,156,2709.0,570,511,59,71.0,1270,938,hudsoti01,42.78838700000001,ATL
298,938,Tim Hudson,2010,551,74,55,0,1067.0,445,415,4401,3532.0,999,84,1271.0,285,262,23,49.0,678,938,hudsoti01,16.209729999999997,ATL
299,940,Billy Koch,2000,553,29,20,132,343.6667,166,152,1505,1300.0,324,36,501.0,161,139,22,15.0,300,940,kochbi01,4.3886780000000005,CHW
300,943,Cory Lidle,1990,554,8,2,2,86.6667,42,36,369,336.0,94,7,135.0,22,18,4,3.0,58,943,lidleco01,1.4357281000000002,NYM
301,943,Cory Lidle,2000,555,74,70,0,1235.9997,696,635,5270,4809.0,1306,152,2105.0,334,304,30,51.0,780,943,lidleco01,15.446535999999998,PHI
302,949,Jim Mecir,1990,563,8,8,0,183.3334,85,80,782,676.0,166,17,254.0,82,72,10,6.0,158,949,mecirji01,2.6377736,NYY
303,949,Jim Mecir,2000,564,21,27,12,343.6667,155,141,1481,1296.0,316,24,447.0,143,125,18,17.0,292,949,mecirji01,5.669859,OAK
304,963,Jeff Tam,2000,570,6,13,7,245.33340000000004,113,101,1063,946.0,268,13,378.0,90,61,29,7.0,130,963,tamje01,0.8099839999999998,OAK
305,975,Chris Carpenter,1990,574,24,22,0,406.3333,233,204,1779,1601.0,462,41,695.0,146,144,2,10.0,297,975,carpech01,4.924830999999998,TOR
306,975,Chris Carpenter,2000,575,93,52,0,1323.6676000000002,584,541,5489,5004.0,1270,140,1988.0,360,348,12,54.0,1018,975,carpech01,26.680629800000002,STL
307,975,Chris Carpenter,2010,576,27,20,0,489.333,204,182,2037,1864.0,473,39,691.0,121,112,9,21.0,382,975,carpech01,9.191522999999998,STL
308,977,Scott Cassidy,2000,578,8,9,0,121.6667,73,66,524,446.0,110,23,214.0,54,49,5,8.0,109,977,cassisc01,1.320837,SDP
309,983,Kelvim Escobar,1990,580,24,16,14,284.6667,167,153,1276,1115.0,303,25,455.0,135,131,4,10.0,237,983,escobke01,2.520205,TOR
310,983,Kelvim Escobar,2000,581,77,75,45,1222.3327,588,542,5207,4637.0,1158,112,1777.0,476,452,24,37.0,1073,983,escobke01,25.121412,LAA
311,985,Bob File,2000,582,6,4,0,111.3333,54,52,473,412.0,110,10,162.0,43,33,10,9.0,55,985,filebo01,-0.3860918,TOR
312,989,Roy Halladay,1990,583,9,7,1,163.333,80,68,721,629.0,165,21,264.0,81,80,1,4.0,95,989,hallaro01,-1.084892,TOR
313,989,Roy Halladay,2000,584,139,69,0,1883.3327,790,712,7712,7214.0,1832,151,2680.0,374,353,21,52.0,1400,989,hallaro01,48.4412,TOR
314,989,Roy Halladay,2010,585,55,29,0,702.6669999999999,265,254,2854,2640.0,649,64,971.0,137,131,6,25.0,622,989,hallaro01,19.314426,PHI
315,997,Esteban Loaiza,1990,591,39,39,0,712.9997,418,377,3117,2801.0,811,87,1255.0,222,202,20,24.0,424,997,loaizes01,4.943556000000001,PIT
316,997,Esteban Loaiza,2000,592,87,75,1,1385.9994000000004,752,707,5989,5474.0,1541,172,2416.0,382,362,20,51.0,958,997,loaizes01,13.619307,CHW
317,999,Brandon Lyon,2000,594,27,34,54,494.6666,252,231,2136,1931.0,527,55,850.0,151,123,28,10.0,319,999,lyonbr01,1.637178,ARI
318,999,Brandon Lyon,2010,595,15,13,25,186.6666,86,84,815,727.0,194,14,283.0,69,50,19,6.0,146,999,lyonbr01,1.140966,HOU
319,1002,Justin Miller,2000,596,24,14,0,351.3331,205,189,1553,1326.0,355,45,592.0,179,163,16,20.0,270,1002,milleju01,-0.980265,TOR
320,1003,Steve Parris,1990,598,23,18,0,336.0003000000001,174,161,1449,1278.0,337,41,540.0,128,120,8,18.0,251,1003,parrist01,6.466652,CIN
321,1003,Steve Parris,2000,599,21,31,0,417.334,251,237,1880,1683.0,509,73,870.0,160,146,14,9.0,228,1003,parrist01,-3.2656070000000006,TOR
322,1006,Cliff Politte,2000,601,19,20,15,356.6665,168,161,1518,1345.0,329,48,557.0,138,112,26,10.0,305,1006,politcl01,4.334509,CHW
323,1007,Luke Prokopec,2000,602,11,17,0,230.9997,147,136,1020,918.0,255,48,464.0,74,71,3,13.0,144,1007,prokolu01,0.1383749999999997,LAD
324,1018,Pete Walker,2000,605,19,14,4,320.9997,172,160,1389,1240.0,338,45,559.0,125,116,9,7.0,185,1018,walkepe01,-1.967934,TOR
325,1030,Dewon Brazelton,2000,612,8,25,0,271.0003,217,192,1256,1065.0,305,42,520.0,151,144,7,20.0,145,1030,brazede01,-6.451043000000001,TBD
326,1034,Jesus Colome,2000,614,19,26,6,409.3332,232,212,1831,1560.0,403,48,641.0,213,187,26,16.0,314,1034,colomje01,-0.037691989999999835,TBD
327,1047,Travis Harper,2000,618,22,29,2,411.6667,248,226,1806,1608.0,451,61,731.0,136,112,24,26.0,271,1047,harpetr01,1.0341009999999995,TBD
328,1061,Ryan Rupe,1990,623,8,9,0,142.333,81,72,614,537.0,136,17,231.0,57,55,2,12.0,97,1061,rupery01,1.48739,TBD
329,1061,Ryan Rupe,2000,624,16,29,0,334.333,255,238,1487,1329.0,378,64,672.0,105,102,3,30.0,258,1061,rupery01,3.4121534,TBD
330,1067,Tanyon Sturtze,2000,627,38,43,3,745.3330000000001,447,417,3294,2907.0,819,100,1308.0,307,298,9,41.0,453,1067,sturtta01,-6.507337100000001,NYY
331,1072,Paul Wilson,2000,629,35,46,0,792.6673,458,420,3483,3112.0,872,111,1412.0,265,248,17,49.0,510,1072,wilsopa02,1.883829,CIN
332,1074,Esteban Yan,1990,630,8,9,1,168.6667,107,101,767,654.0,188,25,292.0,83,76,7,16.0,134,1074,yanes01,0.053773800000000094,BAL
333,1074,Esteban Yan,2000,631,25,30,50,526.6669,319,296,2329,2069.0,566,80,954.0,187,167,20,31.0,419,1074,yanes01,7.125338,TBD
334,1075,Victor Zambrano,2000,632,45,44,3,706.3326,399,364,3187,2662.0,669,78,1078.0,404,391,13,63.0,529,1075,zambrvi01,0.3157863999999995,TBD
335,1076,Danys Baez,2000,633,35,49,114,613.3330000000002,307,275,2634,2293.0,554,60,864.0,252,228,24,44.0,459,1076,baezda01,1.866598,CLE
336,1080,Dave Burba,1990,635,79,64,1,1170.0007,600,550,5052,4429.0,1123,138,1802.0,515,473,42,38.0,920,1080,burbada01,15.684779000000002,SFG
337,1080,Dave Burba,2000,636,36,23,2,607.6663,361,336,2697,2394.0,654,63,1034.0,247,236,11,20.0,478,1080,burbada01,6.8649510000000005,CLE
338,1086,Jason Davis,2000,637,22,26,1,460.9993,286,247,2054,1813.0,523,50,785.0,178,169,9,23.0,269,1086,davisja02,1.6139439999999996,CLE
339,1090,Ryan Drese,2000,638,34,39,0,565.6664000000002,363,334,2528,2249.0,673,49,995.0,213,201,12,31.0,301,1090,dresery01,-1.841383,TEX
340,1110,Charles Nagy,1990,647,121,86,0,1766.3324000000002,897,824,7580,6917.0,1924,182,2894.0,529,496,33,47.0,1143,1110,nagych01,26.599696999999995,CLE
